price,neighborhood,latitude,longitude,room_type,bathrooms,bedrooms,beds
80,Near North Side,41.90974,-87.63133,Entire home/apt,1,1,2
70,Lincoln Square,41.96945,-87.69439,Entire home/apt,1,,1
99,Hegewisch,41.65156,-87.54165,Entire home/apt,1,2,2
76,North Center,41.94782,-87.68428,Private room,1,1,1
85,West Town,41.8984,-87.69673,Entire home/apt,1,1,1
50,Douglas,41.8324,-87.61058,Private room,1,1,2
175,Loop,41.87207,-87.62999,Entire home/apt,2,2,2
84,Irving Park,41.95133,-87.70485,Entire home/apt,1,2,4
80,West Town,41.89259,-87.66999,Private room,1.5,1,1
150,Lower West Side,41.85987,-87.64794,Entire home/apt,2,2,2
69,Irving Park,41.95576,-87.72881,Entire home/apt,2,2,1
89,Lincoln Park,41.92322,-87.64934,Entire home/apt,1,1,2
132,West Town,41.89681,-87.65513,Entire home/apt,2,3,4
132,Near North Side,41.89592,-87.63466,Entire home/apt,2,2,2
82,West Ridge,42.00663,-87.68544,Entire home/apt,1,1,1
167,Kenwood,41.80852,-87.59589,Private room,1,1,1
56,Lower West Side,41.84968,-87.67627,Private room,1.5,1,1
117,Avondale,41.93521,-87.71096,Entire home/apt,1,3,3
150,Loop,41.88745,-87.61732,Entire home/apt,2,2,2
101,Armour Square,41.8503,-87.6324,Entire home/apt,1,2,2
106,West Town,41.90064,-87.67056,Entire home/apt,1,2,2
157,Lincoln Park,41.91268,-87.63895,Entire home/apt,1,2,2
156,North Center,41.94342,-87.68121,Entire home/apt,2,2,2
209,Lincoln Park,41.91285,-87.63864,Entire home/apt,2,2,3
220,Lincoln Park,41.91285,-87.63864,Entire home/apt,2,2,2
213,North Center,41.94078,-87.68115,Entire home/apt,2,3,3
28,Lower West Side,41.84807,-87.67648,Shared room,1.5,1,1
167,West Town,41.90223,-87.67265,Entire home/apt,2,1,1
117,Lincoln Park,41.91882,-87.65416,Entire home/apt,1,1,1
57,Woodlawn,41.77699,-87.59742,Private room,1,1,1
175,Logan Square,41.93129,-87.70828,Entire home/apt,1,2,2
285,Lincoln Square,41.97005,-87.68436,Entire home/apt,3.5,3,5
61,Logan Square,41.93013,-87.70236,Entire home/apt,1,,1
89,Lincoln Square,41.9715,-87.69707,Entire home/apt,1,1,1
50,Hyde Park,41.79759,-87.59472,Private room,2,1,3
144,Lincoln Park,41.91601,-87.64446,Entire home/apt,1,1,1
71,Lincoln Square,41.97254,-87.69631,Private room,1,2,2
428,Lake View,41.94197,-87.64853,Entire home/apt,2,2,2
102,West Town,41.91276,-87.6782,Entire home/apt,1,3,3
75,Near North Side,41.90475,-87.63448,Entire home/apt,1,1,1
395,Rogers Park,42.00232,-87.66686,Entire home/apt,3,4,5
199,Uptown,41.96875,-87.66129,Entire home/apt,2,2,2
599,Lincoln Park,41.92909,-87.66318,Entire home/apt,3,4,4
104,Logan Square,41.92455,-87.70258,Entire home/apt,1,2,3
199,Lake View,41.93914,-87.64185,Entire home/apt,1,1,1
92,Uptown,41.96941,-87.66022,Private room,1,1,1
90,Dunning,41.94108,-87.79586,Private room,2,1,1
217,Loop,41.88662,-87.61565,Entire home/apt,2,3,3
132,North Center,41.94099,-87.68047,Entire home/apt,2,2,3
178,North Center,41.94072,-87.68115,Entire home/apt,2,3,3
200,North Center,41.94072,-87.68115,Entire home/apt,2,3,3
75,North Park,41.97581,-87.71247,Entire home/apt,1,1,1
75,Uptown,41.97002,-87.65677,Private room,1,1,1
89,Lower West Side,41.85568,-87.64582,Entire home/apt,1,2,4
121,Grand Boulevard,41.81974,-87.61465,Private room,1.5,1,1
139,Lake View,41.9387,-87.65404,Entire home/apt,1,1,1
425,North Center,41.94097,-87.68647,Entire home/apt,3,3,4
181,West Town,41.91345,-87.6677,Entire home/apt,1,2,4
131,West Town,41.89351,-87.67486,Entire home/apt,1,2,2
40,Washington Park,41.78632,-87.62237,Private room,1,,1
63,Washington Park,41.7857,-87.62109,Private room,1,1,1
96,Grand Boulevard,41.81833,-87.61304,Private room,1.5,1,1
116,North Center,41.9435,-87.67674,Entire home/apt,1,2,2
58,Edgewater,41.97805,-87.66153,Private room,1,1,1
217,Near North Side,41.89143,-87.62584,Entire home/apt,2,2,3
274,North Center,41.9435,-87.67674,Entire home/apt,2,4,4
200,West Town,41.90963,-87.67643,Entire home/apt,2,2,2
135,South Lawndale,41.85369,-87.69642,Entire home/apt,1,2,2
96,Jefferson Park,41.96839,-87.76679,Entire home/apt,1,1,2
150,Lake View,41.95226,-87.65231,Entire home/apt,1,,1
207,West Town,41.89747,-87.66397,Entire home/apt,2.5,2,2
55,Humboldt Park,41.90667,-87.71429,Private room,1.5,1,1
130,North Center,41.93723,-87.6828,Entire home/apt,1,2,2
201,North Center,41.93723,-87.6828,Entire home/apt,2,4,4
166,Lincoln Park,41.92751,-87.65011,Entire home/apt,1,1,1
61,Portage Park,41.9399,-87.75563,Private room,1,1,2
197,Lincoln Park,41.92751,-87.65011,Entire home/apt,1,2,2
248,Lincoln Park,41.92751,-87.65011,Entire home/apt,2,4,4
58,North Park,41.99264,-87.72187,Entire home/apt,1,2,5
83,Near North Side,41.90592,-87.62922,Entire home/apt,1,1,2
128,West Town,41.90281,-87.67216,Entire home/apt,1,,1
35,Avondale,41.93313,-87.72845,Private room,1.5,1,1
75,South Shore,41.76594,-87.56585,Entire home/apt,2,2,2
42,East Garfield Park,41.88302,-87.7096,Private room,2.5,1,2
38,Avondale,41.93306,-87.72851,Private room,1,1,1
543,Grand Boulevard,41.81922,-87.61498,Private room,,,1
125,Irving Park,41.9641,-87.73456,Entire home/apt,1,2,2
59,Irving Park,41.96382,-87.73494,Private room,1.5,1,1
87,West Town,41.90214,-87.66536,Entire home/apt,1,1,1
124,Near North Side,41.90447,-87.63349,Entire home/apt,1,2,2
107,Logan Square,41.91762,-87.69539,Entire home/apt,1,1,1
33,Avondale,41.93481,-87.72972,Private room,1.5,1,1
80,Lower West Side,41.8565,-87.64978,Entire home/apt,1,2,0
52,West Town,41.89859,-87.69006,Private room,1,1,1
110,West Town,41.89491,-87.66811,Private room,1,2,2
75,Near West Side,41.87709,-87.6472,Private room,1,1,1
175,West Town,41.89039,-87.68407,Entire home/apt,1.5,1,2
80,Avondale,41.93985,-87.71659,Entire home/apt,2,2,0
69,Dunning,41.93846,-87.788,Private room,1,1,2
58,Lake View,41.93514,-87.64955,Private room,1,1,1
260,Uptown,41.97195,-87.66733,Hotel room,1,1,1
37,Edgewater,41.99635,-87.65681,Private room,1,1,1
261,West Town,41.89294,-87.65865,Entire home/apt,2,4,6
85,West Elsdon,41.78962,-87.71776,Entire home/apt,1,1,1
65,Dunning,41.94319,-87.79546,Private room,3,1,1
100,Near West Side,41.87378,-87.66026,Private room,2,1,1
54,Belmont Cragin,41.93845,-87.75685,Private room,1,1,2
102,Logan Square,41.92377,-87.69733,Entire home/apt,1,1,1
595,Lake View,41.93848,-87.651,Entire home/apt,4,3,3
43,West Town,41.90392,-87.68863,Private room,1,1,1
85,Douglas,41.83191,-87.60919,Entire home/apt,1,1,1
71,Loop,41.88581,-87.61656,Entire home/apt,1,1,1
300,Loop,41.88696,-87.63116,Entire home/apt,2.5,3,3
45,West Town,41.89302,-87.66988,Entire home/apt,1,1,1
115,Bridgeport,41.84056,-87.64173,Entire home/apt,1,1,1
50,Rogers Park,42.0022,-87.67305,Private room,1,1,1
45,Irving Park,41.94664,-87.70783,Entire home/apt,1,1,2
249,Uptown,41.97148,-87.66861,Hotel room,2,2,2
120,Loop,41.88581,-87.61641,Entire home/apt,1,1,1
95,Lake View,41.95675,-87.66715,Entire home/apt,1,1,1
53,Lower West Side,41.85636,-87.67891,Private room,1,1,1
429,West Town,41.89038,-87.68219,Entire home/apt,2.5,2,2
180,Logan Square,41.93007,-87.69892,Entire home/apt,1,3,4
66,Lincoln Park,41.9311,-87.64777,Private room,1,1,1
71,Logan Square,41.91821,-87.69484,Entire home/apt,1,1,3
110,West Town,41.9045,-87.66256,Entire home/apt,1.5,1,3
90,Edgewater,41.99414,-87.65946,Entire home/apt,2,2,2
109,West Town,41.91217,-87.67626,Entire home/apt,1,2,2
85,North Center,41.95016,-87.68255,Entire home/apt,1,2,2
38,Portage Park,41.9387,-87.75686,Private room,1,1,1
100,Lower West Side,41.85776,-87.65336,Entire home/apt,1,1,1
146,Logan Square,41.92654,-87.72505,Entire home/apt,1,3,3
264,Lake View,41.94418,-87.66084,Entire home/apt,2,3,3
100,North Center,41.95936,-87.69084,Entire home/apt,1,1,1
195,Near West Side,41.88065,-87.65365,Entire home/apt,2,2,1
49,Lincoln Park,41.92757,-87.66397,Private room,1,1,0
115,Logan Square,41.91536,-87.69161,Private room,1,1,1
271,Lake View,41.95129,-87.6713,Entire home/apt,2,5,5
159,Lake View,41.94433,-87.65768,Entire home/apt,1,1,1
219,Uptown,41.97075,-87.66812,Private room,2,2,2
55,Avondale,41.93349,-87.72267,Entire home/apt,1,1,1
179,Uptown,41.97065,-87.66821,Private room,1,1,1
102,Edgewater,41.98997,-87.66795,Entire home/apt,1,1,1
38,Belmont Cragin,41.93844,-87.75562,Private room,1,1,2
999,Lake View,41.94876,-87.65879,Entire home/apt,1,3,3
77,West Town,41.90676,-87.6888,Private room,1,1,1
38,Avondale,41.93351,-87.72819,Private room,1,1,1
107,West Town,41.89866,-87.66592,Private room,1,1,1
181,Logan Square,41.92317,-87.69919,Private room,1,1,1
259,Uptown,41.97183,-87.66786,Entire home/apt,2,3,3
61,Portage Park,41.96277,-87.78414,Entire home/apt,1,1,1
30,Avondale,41.93496,-87.72842,Shared room,1,1,1
499,West Town,41.90941,-87.67287,Entire home/apt,4,4,6
279,Near North Side,41.8932,-87.61715,Entire home/apt,2,2,2
50,Armour Square,41.8478,-87.63383,Private room,1,1,1
90,Lake View,41.95061,-87.64618,Private room,1,1,1
149,Uptown,41.97096,-87.65693,Entire home/apt,1,2,2
99,Lake View,41.94043,-87.65235,Entire home/apt,1,2,2
75,West Town,41.8978,-87.68158,Entire home/apt,1,2,2
56,Irving Park,41.95905,-87.72953,Private room,1,1,1
39,Irving Park,41.95966,-87.73108,Shared room,1,1,1
248,Near North Side,41.89722,-87.6261,Entire home/apt,2,2,2
99,West Town,41.90956,-87.67344,Private room,1,1,1
55,Rogers Park,42.00796,-87.66846,Private room,1,1,2
356,West Town,41.90403,-87.67278,Entire home/apt,1,4,4
31,Austin,41.88542,-87.77474,Private room,3,1,2
49,Jefferson Park,41.97157,-87.77577,Entire home/apt,1,2,2
150,Ashburn,41.7426,-87.69383,Entire home/apt,1,,3
65,Lake View,41.94487,-87.65056,Entire home/apt,1,1,2
120,Lower West Side,41.84663,-87.68306,Entire home/apt,1,1,3
125,Lake View,41.95045,-87.65558,Entire home/apt,1.5,1,1
356,West Town,41.89685,-87.65839,Entire home/apt,3,3,4
65,West Town,41.90359,-87.69643,Private room,1,1,1
125,West Town,41.89977,-87.66894,Private room,1,1,1
65,Belmont Cragin,41.92719,-87.78491,Entire home/apt,1,2,3
89,Grand Boulevard,41.82272,-87.61743,Entire home/apt,1,1,5
61,Near North Side,41.89463,-87.62759,Entire home/apt,1,1,1
111,Lake View,41.9447,-87.65032,Entire home/apt,1,2,3
10000,West Town,41.908,-87.67366,Private room,0,,0
87,Oakland,41.82094,-87.60178,Entire home/apt,1,1,1
128,West Town,41.8971,-87.67098,Entire home/apt,1,2,2
25,Greater Grand Crossing,41.76891,-87.61767,Private room,1.5,1,1
37,Greater Grand Crossing,41.76938,-87.61827,Private room,1.5,1,2
79,North Lawndale,41.86108,-87.70467,Entire home/apt,1,1,2
60,Lincoln Square,41.96593,-87.68663,Private room,1,1,1
25,Austin,41.88419,-87.7742,Private room,3,1,1
65,West Town,41.90522,-87.69444,Private room,1,1,1
79,Avondale,41.93237,-87.69095,Entire home/apt,1,2,2
110,West Town,41.91393,-87.69338,Private room,1,1,2
135,North Center,41.9572,-87.67654,Entire home/apt,1,2,4
90,Logan Square,41.9191,-87.681,Entire home/apt,1,1,1
119,West Town,41.90691,-87.66833,Entire home/apt,1,1,1
135,Logan Square,41.92164,-87.71608,Entire home/apt,2,3,4
299,Lake View,41.94293,-87.6505,Entire home/apt,2.5,3,4
389,Near North Side,41.8925,-87.62384,Entire home/apt,1,2,2
110,Jefferson Park,41.9859,-87.77188,Entire home/apt,1,3,3
100,Near North Side,41.90184,-87.64516,Private room,1,1,1
43,Rogers Park,42.00666,-87.67224,Shared room,1,1,1
84,Avondale,41.93402,-87.71093,Entire home/apt,1,1,1
170,Lake View,41.94018,-87.6593,Entire home/apt,1,1,1
49,East Garfield Park,41.88694,-87.7023,Private room,2,1,1
89,West Town,41.90215,-87.68703,Entire home/apt,1,1,1
300,Near North Side,41.89896,-87.6323,Entire home/apt,1,2,1
75,West Town,41.88957,-87.67315,Private room,1,1,1
45,Lake View,41.94742,-87.64976,Private room,1,1,1
90,Lake View,41.95682,-87.66715,Private room,2.5,1,1
171,Edgewater,41.9808,-87.66831,Entire home/apt,1.5,2,2
109,Near North Side,41.89567,-87.62551,Entire home/apt,1,1,1
52,Portage Park,41.94194,-87.74938,Private room,1,1,1
86,West Town,41.89043,-87.65778,Entire home/apt,2,2,2
43,Grand Boulevard,41.80646,-87.61351,Private room,1,1,2
43,Grand Boulevard,41.80603,-87.61392,Private room,1,1,2
89,Logan Square,41.91523,-87.68032,Entire home/apt,1,2,3
60,North Lawndale,41.85809,-87.70352,Private room,2,3,4
160,Near North Side,41.89754,-87.62185,Entire home/apt,2,2,2
175,Irving Park,41.96198,-87.73549,Entire home/apt,1.5,4,5
343,West Town,41.90227,-87.66346,Entire home/apt,2,3,3
89,Lincoln Park,41.9327,-87.64619,Entire home/apt,1,1,2
85,West Town,41.89037,-87.67298,Private room,1,1,1
200,Lake View,41.9416,-87.64498,Entire home/apt,1,2,2
118,Lake View,41.94455,-87.6631,Entire home/apt,2,3,3
50,Irving Park,41.95642,-87.72371,Private room,1,1,0
190,Belmont Cragin,41.92345,-87.771,Entire home/apt,2,2,2
90,Lake View,41.95679,-87.66731,Private room,2.5,1,2
30,South Shore,41.76358,-87.57244,Private room,1,1,1
59,Douglas,41.83251,-87.62095,Private room,1,1,1
60,Rogers Park,42.0064,-87.65971,Private room,1,1,1
55,Douglas,41.83228,-87.62096,Private room,1,1,1
153,Near North Side,41.90247,-87.6282,Entire home/apt,1,1,1
95,Lake View,41.94021,-87.66328,Entire home/apt,1,1,2
235,Lake View,41.94943,-87.66129,Entire home/apt,2,3,3
86,Logan Square,41.9317,-87.70566,Entire home/apt,1,1,1
200,West Town,41.89329,-87.64912,Entire home/apt,3.5,4,5
120,Near North Side,41.89629,-87.63135,Entire home/apt,1,1,1
100,Near North Side,41.89822,-87.62191,Entire home/apt,1,1,1
50,Logan Square,41.92115,-87.70464,Private room,1,1,2
559,Lake View,41.94291,-87.65086,Entire home/apt,1,2,2
29,Lower West Side,41.85613,-87.64737,Private room,1,1,1
29,Lower West Side,41.85865,-87.64884,Private room,1,1,1
83,Lower West Side,41.85671,-87.65477,Private room,1,1,1
99,Near West Side,41.87186,-87.66469,Entire home/apt,1,2,2
78,West Town,41.90008,-87.66214,Private room,1,1,1
111,West Town,41.8937,-87.66757,Entire home/apt,1,1,2
295,Lake View,41.94534,-87.66094,Entire home/apt,1,3,3
197,Armour Square,41.84828,-87.63354,Entire home/apt,1,2,2
49,West Ridge,41.99449,-87.69215,Private room,1,1,1
58,Portage Park,41.94031,-87.75783,Private room,1,1,1
99,Near North Side,41.90934,-87.63455,Entire home/apt,1,,0
35,Avondale,41.93279,-87.72877,Shared room,1,1,1
135,West Town,41.89693,-87.68893,Private room,2,1,1
125,Logan Square,41.92197,-87.70092,Entire home/apt,2.5,1,1
29,Lower West Side,41.8564,-87.65342,Private room,1,1,0
20,Woodlawn,41.78397,-87.59721,Private room,1,1,1
91,Near West Side,41.87899,-87.66397,Entire home/apt,1,2,3
66,Lake View,41.93691,-87.63946,Private room,1.5,1,1
99,Norwood Park,41.97943,-87.79768,Entire home/apt,1,1,1
45,Bridgeport,41.82452,-87.6402,Private room,1,1,1
104,North Center,41.95748,-87.69219,Entire home/apt,1,1,1
89,Lake View,41.94201,-87.64787,Private room,1,1,1
36,Garfield Ridge,41.80418,-87.7525,Private room,1,1,2
48,Lower West Side,41.85368,-87.67508,Private room,1,1,1
112,West Town,41.90611,-87.66369,Entire home/apt,1,2,4
88,West Town,41.89745,-87.67613,Entire home/apt,1,2,3
129,Lincoln Square,41.97786,-87.67452,Entire home/apt,2,2,2
349,West Town,41.90898,-87.67489,Entire home/apt,3,3,7
55,Lower West Side,41.85732,-87.66926,Entire home/apt,1,,1
999,Lake View,41.94875,-87.65869,Entire home/apt,1,3,5
125,Austin,41.90989,-87.78467,Entire home/apt,1,3,6
90,Uptown,41.95604,-87.65052,Entire home/apt,1,1,1
95,Logan Square,41.91676,-87.70682,Entire home/apt,1,2,2
26,West Town,41.90703,-87.68769,Private room,1,1,1
105,East Garfield Park,41.88286,-87.70385,Entire home/apt,1,2,3
299,Lake View,41.93749,-87.64644,Entire home/apt,2,2,3
33,Austin,41.87728,-87.7738,Private room,3,1,2
64,Logan Square,41.91433,-87.70936,Shared room,1,1,1
106,North Center,41.94224,-87.68492,Entire home/apt,1,2,3
228,Lake View,41.94875,-87.65869,Entire home/apt,1,2,4
108,North Center,41.95077,-87.68218,Entire home/apt,1,2,2
39,Lower West Side,41.85485,-87.67435,Private room,1,1,1
50,Belmont Cragin,41.93845,-87.77145,Private room,1,1,1
63,Belmont Cragin,41.93691,-87.77188,Private room,1,1,1
169,Lake View,41.94278,-87.6627,Entire home/apt,1,2,2
169,Lake View,41.94786,-87.66014,Entire home/apt,1,2,2
28,Edgewater,41.98977,-87.65706,Private room,1,1,1
60,West Ridge,41.98317,-87.70461,Private room,1,1,1
140,Avondale,41.93671,-87.70876,Entire home/apt,1,2,3
304,Kenwood,41.81639,-87.59749,Entire home/apt,2,4,5
179,North Center,41.94629,-87.68011,Entire home/apt,1,2,3
189,Logan Square,41.92382,-87.69749,Entire home/apt,1,1,1
89,West Town,41.91034,-87.68199,Entire home/apt,1,2,3
155,Near North Side,41.89692,-87.63242,Entire home/apt,1,1,1
120,Loop,41.88675,-87.61681,Entire home/apt,1,1,1
155,Near North Side,41.89627,-87.63148,Entire home/apt,1,1,1
60,Irving Park,41.9394,-87.74031,Entire home/apt,1,3,5
302,Uptown,41.96977,-87.66799,Private room,2,2,3
150,Near South Side,41.851,-87.62411,Entire home/apt,2,2,2
114,Lake View,41.93864,-87.67163,Entire home/apt,1,1,1
119,Logan Square,41.92455,-87.71107,Entire home/apt,1,1,3
135,Rogers Park,42.00451,-87.66203,Entire home/apt,1,3,2
30,Avondale,41.93287,-87.72969,Shared room,1,1,1
459,Near North Side,41.89015,-87.62274,Entire home/apt,3,4,4
37,East Garfield Park,41.88302,-87.7096,Private room,2.5,1,1
37,Garfield Ridge,41.80418,-87.7525,Private room,,1,1
48,Belmont Cragin,41.93692,-87.77144,Private room,1,1,1
250,West Town,41.89834,-87.68823,Entire home/apt,1,2,2
32,Logan Square,41.91913,-87.7111,Private room,1.5,1,1
59,North Lawndale,41.85687,-87.6949,Entire home/apt,1,1,2
95,South Lawndale,41.85439,-87.69781,Entire home/apt,1,1,1
50,Albany Park,41.96889,-87.71237,Private room,1,1,1
75,Washington Park,41.79967,-87.6251,Entire home/apt,1,2,2
100,Near South Side,41.85232,-87.62297,Entire home/apt,1,1,2
120,Near North Side,41.89862,-87.62138,Entire home/apt,1,1,1
52,Near West Side,41.88134,-87.68796,Private room,1,1,1
150,Loop,41.88675,-87.61681,Entire home/apt,2,2,2
75,Near North Side,41.89636,-87.63166,Entire home/apt,1,1,1
83,Irving Park,41.94839,-87.70666,Entire home/apt,1,2,3
51,Near West Side,41.88097,-87.68732,Private room,1,1,1
96,Near North Side,41.88924,-87.63032,Private room,1,1,2
48,Woodlawn,41.78412,-87.60638,Private room,2,1,1
36,Woodlawn,41.78301,-87.60742,Private room,2,1,1
39,Woodlawn,41.78339,-87.60698,Private room,2,1,1
90,Logan Square,41.92497,-87.69589,Entire home/apt,1,1,1
898,Edgewater,41.97658,-87.65765,Entire home/apt,3,5,5
34,East Garfield Park,41.88302,-87.7096,Private room,2.5,1,2
35,Woodlawn,41.78295,-87.60731,Private room,2,1,1
39,Woodlawn,41.78174,-87.60638,Private room,2,1,1
42,Irving Park,41.96031,-87.72267,Entire home/apt,1,1,4
239,Logan Square,41.91453,-87.68518,Entire home/apt,2,2,2
115,Woodlawn,41.78224,-87.59967,Entire home/apt,1,3,5
121,Lincoln Park,41.91696,-87.63469,Entire home/apt,1,1,2
75,Edgewater,41.99652,-87.6638,Entire home/apt,1,1,1
30,Avondale,41.93405,-87.72993,Shared room,1,1,1
125,Lake View,41.95339,-87.66741,Entire home/apt,2,2,3
111,West Town,41.91066,-87.68006,Entire home/apt,2,3,3
85,Edgewater,41.98826,-87.66178,Entire home/apt,1,2,2
34,East Garfield Park,41.88302,-87.7096,Private room,2.5,1,1
59,Near West Side,41.86919,-87.68421,Private room,2.5,2,1
225,Kenwood,41.8148,-87.59917,Entire home/apt,3.5,4,5
277,Near North Side,41.89404,-87.61599,Entire home/apt,0,3,3
46,Logan Square,41.92836,-87.71609,Private room,1.5,1,2
170,Lake View,41.94688,-87.65788,Entire home/apt,1,1,1
49,West Ridge,41.996,-87.69204,Private room,1,1,1
90,West Town,41.8959,-87.66574,Entire home/apt,1,2,2
92,West Town,41.89452,-87.66561,Entire home/apt,1,2,2
145,Near North Side,41.896,-87.6313,Entire home/apt,1,1,1
200,Lincoln Park,41.91871,-87.63911,Entire home/apt,1,2,2
85,Near North Side,41.89326,-87.619,Entire home/apt,1,1,1
250,Near North Side,41.89625,-87.63626,Entire home/apt,1,2,2
220,Near North Side,41.8994,-87.62189,Entire home/apt,2,2,2
80,Lincoln Park,41.93227,-87.63982,Entire home/apt,1,,2
88,Hyde Park,41.79781,-87.58812,Entire home/apt,1,1,1
111,Avondale,41.94093,-87.72193,Entire home/apt,1,2,3
46,Hyde Park,41.80199,-87.60465,Private room,1,1,1
110,Edgewater,41.98285,-87.67258,Private room,1,1,1
59,West Town,41.89215,-87.66857,Private room,1,1,1
56,Lower West Side,41.84922,-87.68399,Private room,1,1,1
73,Near West Side,41.88858,-87.64285,Private room,1,1,1
200,Lake View,41.94073,-87.64822,Entire home/apt,1,1,1
64,Lincoln Square,41.9749,-87.69006,Entire home/apt,1,2,2
162,Near West Side,41.88093,-87.68389,Entire home/apt,2,3,3
200,Lincoln Park,41.93131,-87.65081,Entire home/apt,1,2,3
125,Lower West Side,41.85523,-87.67427,Entire home/apt,1,2,2
31,Lake View,41.9459,-87.65461,Hotel room,11,1,4
106,East Garfield Park,41.88609,-87.70466,Entire home/apt,1,4,4
101,Lincoln Park,41.92845,-87.65206,Private room,1,1,2
165,Logan Square,41.92559,-87.68504,Entire home/apt,2,2,2
464,Near North Side,41.89235,-87.62732,Private room,2,2,5
69,West Town,41.90909,-87.69155,Private room,1,1,1
132,Woodlawn,41.778,-87.58836,Entire home/apt,1,2,4
79,Woodlawn,41.77675,-87.58826,Entire home/apt,1,1,2
91,Woodlawn,41.77653,-87.58741,Entire home/apt,1,2,4
22,Lower West Side,41.85563,-87.67217,Private room,1,1,1
214,Lower West Side,41.85563,-87.67217,Entire home/apt,1,2,2
1999,Lake View,41.93602,-87.6559,Entire home/apt,3.5,5,4
154,Lake View,41.94689,-87.65455,Entire home/apt,1,3,6
